epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,experiment
17,284.944,0.88466,0.57495,1.10509,0.98746,0.98099,0.98842,0.77907,0.79427,0.37884,1.05973,0.000470454,0.000470454,0.000470454,Baseline+CBAM
18,300.783,0.88841,0.56774,1.10153,0.97747,0.98378,0.98776,0.77818,0.804,0.37588,1.06397,0.000466983,0.000466983,0.000466983,Baseline+CBAM
19,317.532,0.88736,0.56503,1.10344,0.98022,0.98424,0.98828,0.78803,0.78698,0.37337,1.04221,0.000463511,0.000463511,0.000463511,Baseline+CBAM
20,334.169,0.8801,0.56695,1.09974,0.98619,0.99092,0.98901,0.78164,0.79698,0.35858,1.03294,0.00046004,0.00046004,0.00046004,Baseline+CBAM
21,351.035,0.87181,0.5415,1.09582,0.98897,0.99314,0.99279,0.75698,0.89425,0.37439,1.0664,0.000456568,0.000456568,0.000456568,Baseline+CBAM
22,366.606,0.87764,0.55396,1.10155,0.98668,0.98851,0.98973,0.78575,0.7927,0.34882,1.04636,0.000453096,0.000453096,0.000453096,Baseline+CBAM
23,383.103,0.87053,0.54386,1.09733,0.98711,0.99145,0.99194,0.78486,0.82012,0.35582,1.04903,0.000449625,0.000449625,0.000449625,Baseline+CBAM
24,400.056,0.85394,0.52508,1.08863,0.98956,0.9886,0.99295,0.77728,0.83432,0.35703,1.04645,0.000446153,0.000446153,0.000446153,Baseline+CBAM
25,416.193,0.85739,0.52889,1.08647,0.98666,0.98869,0.99134,0.7575,0.8954,0.36797,1.05957,0.000442682,0.000442682,0.000442682,Baseline+CBAM
26,433.075,0.85507,0.52037,1.08566,0.99028,0.98663,0.99106,0.75623,0.89844,0.36034,1.04955,0.00043921,0.00043921,0.00043921,Baseline+CBAM
27,447.763,0.83676,0.50074,1.0777,0.99235,0.99186,0.99159,0.78162,0.8169,0.34414,1.04267,0.000435738,0.000435738,0.000435738,Baseline+CBAM
28,464.519,0.84025,0.50744,1.09041,0.97693,0.98454,0.9874,0.76859,0.81961,0.35694,1.09818,0.000432267,0.000432267,0.000432267,Baseline+CBAM
29,479.5,0.84031,0.5069,1.0791,0.9843,0.98799,0.98749,0.79153,0.77858,0.33335,1.05901,0.000428795,0.000428795,0.000428795,Baseline+CBAM
30,496.483,0.82797,0.49646,1.07793,0.98483,0.99033,0.98951,0.78451,0.79473,0.32762,1.04765,0.000425324,0.000425324,0.000425324,Baseline+CBAM
31,513.378,0.83692,0.49587,1.07899,0.9882,0.99199,0.99291,0.77911,0.8315,0.334,1.0518,0.000421852,0.000421852,0.000421852,Baseline+CBAM
32,530.316,0.83276,0.49308,1.07718,0.98862,0.99436,0.99351,0.78686,0.80589,0.33228,1.06148,0.00041838,0.00041838,0.00041838,Baseline+CBAM
33,546.99,0.8309,0.49738,1.0798,0.98958,0.98985,0.98867,0.79299,0.77387,0.32015,1.07087,0.000414909,0.000414909,0.000414909,Baseline+CBAM
34,559.752,0.80901,0.48904,1.07235,0.97936,0.9815,0.98783,0.78027,0.7998,0.34601,1.10551,0.000411437,0.000411437,0.000411437,Baseline+CBAM
35,576.478,0.81669,0.48789,1.074,0.99142,0.99223,0.9919,0.7905,0.80289,0.32584,1.09734,0.000407966,0.000407966,0.000407966,Baseline+CBAM
36,593.133,0.81137,0.48062,1.07139,0.98461,0.98642,0.98628,0.78272,0.80881,0.32393,1.09897,0.000404494,0.000404494,0.000404494,Baseline+CBAM
37,609.81,0.80657,0.47448,1.06663,0.98332,0.98718,0.98987,0.77645,0.8245,0.33344,1.09879,0.000401022,0.000401022,0.000401022,Baseline+CBAM
38,626.452,0.81057,0.48534,1.06908,0.98819,0.98905,0.98879,0.7897,0.78402,0.31304,1.06071,0.000397551,0.000397551,0.000397551,Baseline+CBAM
39,643.143,0.81278,0.48057,1.06865,0.99076,0.99033,0.99182,0.78431,0.82213,0.3231,1.07873,0.000394079,0.000394079,0.000394079,Baseline+CBAM
40,660.159,0.79219,0.46394,1.05925,0.98731,0.98358,0.99123,0.78606,0.80394,0.32653,1.06365,0.000390608,0.000390608,0.000390608,Baseline+CBAM
41,676.878,0.79729,0.46927,1.06024,0.99089,0.99033,0.98959,0.7852,0.81259,0.30834,1.05871,0.000387136,0.000387136,0.000387136,Baseline+CBAM
42,693.771,0.79693,0.46433,1.06348,0.99087,0.99218,0.991,0.76931,0.84133,0.32524,1.09347,0.000383664,0.000383664,0.000383664,Baseline+CBAM
43,710.117,0.78216,0.45898,1.05417,0.99088,0.98972,0.99198,0.79133,0.79924,0.31456,1.03825,0.000380193,0.000380193,0.000380193,Baseline+CBAM
44,727.062,0.78868,0.45835,1.063,0.99205,0.9934,0.99173,0.79024,0.79878,0.30714,1.04284,0.000376721,0.000376721,0.000376721,Baseline+CBAM
45,743.617,0.78519,0.46046,1.0572,0.98935,0.99387,0.99266,0.78682,0.81328,0.31024,1.05592,0.00037325,0.00037325,0.00037325,Baseline+CBAM
46,760.481,0.78299,0.465,1.05161,0.98986,0.99241,0.98918,0.78616,0.78719,0.30399,1.06635,0.000369778,0.000369778,0.000369778,Baseline+CBAM
47,777.616,0.77185,0.44973,1.04763,0.98665,0.9904,0.98903,0.78849,0.79085,0.30389,1.04103,0.000366306,0.000366306,0.000366306,Baseline+CBAM
48,794.692,0.77756,0.45449,1.04633,0.98545,0.98913,0.9871,0.78017,0.79969,0.31692,1.06133,0.000362835,0.000362835,0.000362835,Baseline+CBAM
49,811.136,0.76839,0.44939,1.04765,0.98915,0.98773,0.98939,0.78775,0.79043,0.30186,1.06724,0.000359363,0.000359363,0.000359363,Baseline+CBAM
50,826.153,0.76793,0.44837,1.05061,0.99216,0.99242,0.99185,0.78244,0.82144,0.31715,1.08734,0.000355892,0.000355892,0.000355892,Baseline+CBAM
51,842.51,0.76387,0.44606,1.05121,0.99108,0.98961,0.99172,0.79005,0.78059,0.30428,1.06169,0.00035242,0.00035242,0.00035242,Baseline+CBAM
52,859.251,0.7548,0.44265,1.04024,0.98741,0.98661,0.98881,0.77863,0.81286,0.31267,1.09868,0.000348948,0.000348948,0.000348948,Baseline+CBAM
53,875.836,0.75951,0.44162,1.0456,0.99054,0.99116,0.99101,0.78694,0.81001,0.30328,1.03702,0.000345477,0.000345477,0.000345477,Baseline+CBAM
54,892.119,0.74853,0.43453,1.04213,0.98759,0.98254,0.987,0.78311,0.79439,0.3078,1.07586,0.000342005,0.000342005,0.000342005,Baseline+CBAM
55,908.518,0.75275,0.44492,1.03442,0.98897,0.99036,0.98995,0.78157,0.80127,0.30198,1.05996,0.000338534,0.000338534,0.000338534,Baseline+CBAM
56,925.216,0.7474,0.42905,1.03434,0.99287,0.99002,0.99259,0.7889,0.80075,0.29391,1.04377,0.000335062,0.000335062,0.000335062,Baseline+CBAM
57,942.007,0.74718,0.43404,1.03996,0.98736,0.98431,0.98958,0.78305,0.80288,0.30375,1.09601,0.00033159,0.00033159,0.00033159,Baseline+CBAM
58,959.172,0.73578,0.42642,1.03239,0.99162,0.99166,0.99173,0.78549,0.79258,0.29453,1.06923,0.000328119,0.000328119,0.000328119,Baseline+CBAM
59,975.812,0.74319,0.42301,1.03604,0.98885,0.99127,0.99097,0.78666,0.80627,0.29666,1.06785,0.000324647,0.000324647,0.000324647,Baseline+CBAM
60,992.678,0.73843,0.42314,1.03693,0.98895,0.99065,0.99013,0.78155,0.80132,0.29954,1.09527,0.000321176,0.000321176,0.000321176,Baseline+CBAM
61,1008.77,0.73327,0.42453,1.03228,0.98704,0.98831,0.98953,0.78881,0.77665,0.29516,1.0691,0.000317704,0.000317704,0.000317704,Baseline+CBAM
62,1025.93,0.73209,0.41879,1.03182,0.99339,0.99504,0.99246,0.784,0.81751,0.2973,1.08755,0.000314232,0.000314232,0.000314232,Baseline+CBAM
63,1042.36,0.73344,0.42334,1.0338,0.99452,0.99515,0.99293,0.79122,0.78649,0.29118,1.09511,0.000310761,0.000310761,0.000310761,Baseline+CBAM
64,1059.5,0.72194,0.41083,1.02664,0.99048,0.99077,0.99061,0.78878,0.78446,0.28819,1.06533,0.000307289,0.000307289,0.000307289,Baseline+CBAM
65,1076.37,0.72438,0.4114,1.03199,0.99014,0.99245,0.99114,0.79452,0.77271,0.28663,1.08258,0.000303818,0.000303818,0.000303818,Baseline+CBAM
66,1092.76,0.71889,0.41175,1.02657,0.99006,0.99242,0.99078,0.78926,0.78744,0.29061,1.06844,0.000300346,0.000300346,0.000300346,Baseline+CBAM
67,1109.34,0.71644,0.40936,1.01832,0.99123,0.98765,0.99008,0.78923,0.7902,0.2893,1.06913,0.000296874,0.000296874,0.000296874,Baseline+CBAM
68,1126.3,0.71991,0.41062,1.02467,0.98677,0.99151,0.99064,0.78922,0.80781,0.30103,1.11529,0.000293403,0.000293403,0.000293403,Baseline+CBAM
69,1143.53,0.71294,0.40388,1.02673,0.99418,0.9938,0.99222,0.78798,0.80763,0.2909,1.07542,0.000289931,0.000289931,0.000289931,Baseline+CBAM
70,1160.16,0.71625,0.41141,1.0208,0.98987,0.99255,0.99064,0.79575,0.78477,0.28662,1.06911,0.00028646,0.00028646,0.00028646,Baseline+CBAM
71,1176.96,0.7121,0.40431,1.0268,0.99098,0.99099,0.98957,0.78866,0.80198,0.29285,1.09969,0.000282988,0.000282988,0.000282988,Baseline+CBAM
72,1193.99,0.70802,0.40157,1.01905,0.99009,0.9925,0.99078,0.79979,0.77517,0.28402,1.06957,0.000279516,0.000279516,0.000279516,Baseline+CBAM
73,1211.21,0.70656,0.40628,1.01771,0.99354,0.99606,0.99295,0.7932,0.78662,0.2852,1.07736,0.000276045,0.000276045,0.000276045,Baseline+CBAM
74,1228.24,0.70478,0.40411,1.01742,0.99037,0.99131,0.9912,0.78885,0.78817,0.29262,1.09284,0.000272573,0.000272573,0.000272573,Baseline+CBAM
75,1242.52,0.70126,0.40875,1.02288,0.99188,0.99341,0.99124,0.79323,0.7867,0.29004,1.08687,0.000269102,0.000269102,0.000269102,Baseline+CBAM
76,1254.07,0.70259,0.40015,1.01482,0.99077,0.99011,0.98978,0.79231,0.79398,0.28767,1.06062,0.00026563,0.00026563,0.00026563,Baseline+CBAM
77,1268.43,0.69687,0.39824,1.0129,0.99426,0.99367,0.99225,0.80127,0.77245,0.2755,1.05957,0.000262158,0.000262158,0.000262158,Baseline+CBAM
78,1285.48,0.69438,0.39607,1.00805,0.99008,0.99041,0.99128,0.79581,0.78756,0.28023,1.06299,0.000258687,0.000258687,0.000258687,Baseline+CBAM
79,1302.22,0.68843,0.39141,1.01151,0.99163,0.98976,0.99138,0.7967,0.78512,0.28081,1.0681,0.000255215,0.000255215,0.000255215,Baseline+CBAM
80,1319.04,0.68748,0.38795,1.00987,0.99258,0.99157,0.9921,0.79328,0.79422,0.28469,1.07503,0.000251744,0.000251744,0.000251744,Baseline+CBAM
81,1335.97,0.68716,0.38878,1.01295,0.99364,0.9944,0.99241,0.79639,0.78104,0.28363,1.07749,0.000248272,0.000248272,0.000248272,Baseline+CBAM
82,1350.77,0.68765,0.39377,1.0141,0.99253,0.99084,0.99129,0.79429,0.79145,0.28191,1.06726,0.0002448,0.0002448,0.0002448,Baseline+CBAM
83,1367.13,0.68261,0.38874,1.00107,0.99057,0.99211,0.99145,0.78957,0.79804,0.28326,1.07228,0.000241329,0.000241329,0.000241329,Baseline+CBAM
84,1383.85,0.67883,0.38876,1.00735,0.99165,0.99249,0.99226,0.79165,0.78894,0.28023,1.07756,0.000237857,0.000237857,0.000237857,Baseline+CBAM
85,1400.68,0.67978,0.38313,1.0076,0.99206,0.99252,0.99127,0.79594,0.78262,0.27681,1.05634,0.000234386,0.000234386,0.000234386,Baseline+CBAM
86,1417.81,0.66922,0.38388,1.00269,0.98918,0.99164,0.98974,0.79602,0.77432,0.28052,1.10098,0.000230914,0.000230914,0.000230914,Baseline+CBAM
87,1434.52,0.6729,0.38464,1.01099,0.99114,0.99193,0.99138,0.78636,0.80436,0.28561,1.09339,0.000227442,0.000227442,0.000227442,Baseline+CBAM
88,1450.83,0.67309,0.39073,1.00186,0.99332,0.99256,0.99198,0.79051,0.78885,0.27895,1.07431,0.000223971,0.000223971,0.000223971,Baseline+CBAM
89,1467.39,0.66943,0.38227,1.00295,0.98998,0.99153,0.98978,0.79159,0.78331,0.28401,1.08718,0.000220499,0.000220499,0.000220499,Baseline+CBAM
90,1484.22,0.66931,0.38131,1.00921,0.98876,0.99048,0.98936,0.78748,0.79101,0.28873,1.14287,0.000217028,0.000217028,0.000217028,Baseline+CBAM
91,1501.11,0.66231,0.3762,1.00074,0.99276,0.9926,0.99139,0.7881,0.79383,0.28505,1.0957,0.000213556,0.000213556,0.000213556,Baseline+CBAM
92,1518.11,0.65878,0.37422,1.00008,0.99086,0.9925,0.99161,0.79143,0.78874,0.27863,1.09641,0.000210084,0.000210084,0.000210084,Baseline+CBAM
93,1534.9,0.66697,0.38618,1.00484,0.99283,0.99223,0.9923,0.78991,0.7995,0.28083,1.08756,0.000206613,0.000206613,0.000206613,Baseline+CBAM
94,1551.85,0.65653,0.37394,0.99221,0.98987,0.99225,0.98975,0.79099,0.79077,0.27769,1.08022,0.000203141,0.000203141,0.000203141,Baseline+CBAM
95,1568.59,0.66245,0.37584,0.99843,0.99403,0.99241,0.99164,0.79517,0.79023,0.27669,1.08916,0.00019967,0.00019967,0.00019967,Baseline+CBAM
96,1585.21,0.64659,0.36729,0.99217,0.99397,0.99227,0.99138,0.78786,0.79571,0.27603,1.09559,0.000196198,0.000196198,0.000196198,Baseline+CBAM
97,1602.16,0.65307,0.37333,0.99079,0.99449,0.99376,0.99259,0.78931,0.80322,0.2767,1.06806,0.000192726,0.000192726,0.000192726,Baseline+CBAM
98,1618.72,0.64519,0.36501,0.9843,0.99329,0.99137,0.99217,0.79334,0.79091,0.27721,1.07411,0.000189255,0.000189255,0.000189255,Baseline+CBAM
99,1635.39,0.64804,0.36569,0.9926,0.99264,0.99105,0.99275,0.7953,0.78854,0.27883,1.10706,0.000185783,0.000185783,0.000185783,Baseline+CBAM
100,1652.08,0.64533,0.36774,0.99406,0.99185,0.99319,0.99232,0.79329,0.79883,0.28152,1.12408,0.000182312,0.000182312,0.000182312,Baseline+CBAM
101,1669.01,0.651,0.36876,0.99806,0.9932,0.99321,0.99151,0.79341,0.79036,0.2758,1.11237,0.00017884,0.00017884,0.00017884,Baseline+CBAM
102,1685.45,0.64639,0.37018,0.9938,0.99441,0.9951,0.99133,0.79197,0.79088,0.27383,1.09779,0.000175368,0.000175368,0.000175368,Baseline+CBAM
103,1701.35,0.63952,0.35972,0.99044,0.99314,0.99359,0.99145,0.79804,0.78269,0.27089,1.0833,0.000171897,0.000171897,0.000171897,Baseline+CBAM
104,1717.68,0.64033,0.36465,0.9895,0.99084,0.99156,0.98947,0.79702,0.77795,0.27093,1.08848,0.000168425,0.000168425,0.000168425,Baseline+CBAM
105,1734.24,0.64137,0.36324,0.99014,0.99252,0.99285,0.99088,0.79312,0.78303,0.2745,1.11,0.000164954,0.000164954,0.000164954,Baseline+CBAM
106,1750.62,0.63236,0.36173,0.9858,0.99265,0.99412,0.99111,0.79237,0.78963,0.27187,1.09152,0.000161482,0.000161482,0.000161482,Baseline+CBAM
107,1767.16,0.63574,0.36312,0.98803,0.99149,0.99071,0.99076,0.79439,0.7833,0.27449,1.1013,0.00015801,0.00015801,0.00015801,Baseline+CBAM
108,1783.8,0.63572,0.36313,0.98649,0.9911,0.99237,0.99072,0.7915,0.78609,0.27191,1.07657,0.000154539,0.000154539,0.000154539,Baseline+CBAM
109,1800.4,0.62812,0.36067,0.98563,0.99331,0.99452,0.99241,0.79153,0.79077,0.27351,1.10799,0.000151067,0.000151067,0.000151067,Baseline+CBAM
110,1816.95,0.62582,0.35383,0.98109,0.99241,0.99335,0.99013,0.79281,0.79397,0.27228,1.08963,0.000147596,0.000147596,0.000147596,Baseline+CBAM
111,1833.85,0.62155,0.3525,0.98297,0.99266,0.99398,0.99157,0.79297,0.78942,0.27219,1.09488,0.000144124,0.000144124,0.000144124,Baseline+CBAM
112,1850.77,0.62782,0.36416,0.98295,0.99183,0.99239,0.98974,0.79375,0.78729,0.2711,1.10604,0.000140652,0.000140652,0.000140652,Baseline+CBAM
113,1867.68,0.62637,0.35686,0.98083,0.99267,0.99408,0.99127,0.79019,0.79963,0.27131,1.07811,0.000137181,0.000137181,0.000137181,Baseline+CBAM
114,1884.04,0.61456,0.3492,0.97376,0.99357,0.99457,0.99074,0.79152,0.78952,0.2692,1.08329,0.000133709,0.000133709,0.000133709,Baseline+CBAM
115,1900.61,0.62056,0.35053,0.9777,0.99168,0.99241,0.9898,0.78942,0.7976,0.27119,1.08552,0.000130238,0.000130238,0.000130238,Baseline+CBAM
116,1917.66,0.62194,0.35249,0.97425,0.99225,0.99369,0.99122,0.79215,0.78633,0.26925,1.08007,0.000126766,0.000126766,0.000126766,Baseline+CBAM
117,1934.47,0.61655,0.35186,0.97487,0.99241,0.99299,0.9912,0.79081,0.79124,0.26945,1.07676,0.000123294,0.000123294,0.000123294,Baseline+CBAM
118,1951.15,0.61292,0.34708,0.9777,0.99355,0.99447,0.9924,0.79064,0.79804,0.27599,1.11774,0.000119823,0.000119823,0.000119823,Baseline+CBAM
119,1967.85,0.61021,0.34856,0.97862,0.99304,0.993,0.99093,0.79019,0.79519,0.2736,1.10698,0.000116351,0.000116351,0.000116351,Baseline+CBAM
120,1985.14,0.60964,0.34669,0.97688,0.99308,0.99325,0.99122,0.78798,0.80439,0.27338,1.10625,0.00011288,0.00011288,0.00011288,Baseline+CBAM
121,2002.12,0.61071,0.34824,0.97511,0.99298,0.99236,0.98998,0.78794,0.79478,0.27158,1.09774,0.000109408,0.000109408,0.000109408,Baseline+CBAM
122,2018.93,0.61284,0.35089,0.97819,0.99235,0.99074,0.9902,0.78984,0.78776,0.27391,1.09844,0.000105936,0.000105936,0.000105936,Baseline+CBAM
123,2035.86,0.61043,0.34639,0.97315,0.99228,0.9908,0.99025,0.79061,0.79756,0.27192,1.09924,0.000102465,0.000102465,0.000102465,Baseline+CBAM
124,2052.5,0.60134,0.34248,0.96953,0.99323,0.99317,0.9913,0.79244,0.79111,0.26792,1.0925,9.89932e-05,9.89932e-05,9.89932e-05,Baseline+CBAM
125,2069.18,0.60779,0.34691,0.97777,0.99247,0.99314,0.98993,0.79286,0.7878,0.2691,1.09138,9.55216e-05,9.55216e-05,9.55216e-05,Baseline+CBAM
126,2086.04,0.60373,0.34576,0.97402,0.9935,0.99408,0.99082,0.79361,0.78657,0.26884,1.09229,9.205e-05,9.205e-05,9.205e-05,Baseline+CBAM
127,2102.83,0.60109,0.3398,0.97149,0.99224,0.99238,0.98954,0.79043,0.79019,0.2704,1.09324,8.85784e-05,8.85784e-05,8.85784e-05,Baseline+CBAM
128,2119.52,0.59758,0.34116,0.96318,0.99444,0.99393,0.99255,0.79024,0.79445,0.26872,1.07256,8.51068e-05,8.51068e-05,8.51068e-05,Baseline+CBAM
129,2136.49,0.59502,0.33313,0.96831,0.99186,0.99279,0.98918,0.7904,0.79352,0.26995,1.09286,8.16352e-05,8.16352e-05,8.16352e-05,Baseline+CBAM
130,2151.85,0.59606,0.33781,0.97239,0.99338,0.99406,0.99015,0.78768,0.79479,0.27164,1.09861,7.81636e-05,7.81636e-05,7.81636e-05,Baseline+CBAM
131,2168.51,0.59332,0.33881,0.96827,0.99189,0.99247,0.98992,0.79045,0.79247,0.26825,1.09085,7.4692e-05,7.4692e-05,7.4692e-05,Baseline+CBAM
132,2183.44,0.59574,0.33849,0.97024,0.99234,0.99252,0.98964,0.79008,0.79382,0.26959,1.09442,7.12204e-05,7.12204e-05,7.12204e-05,Baseline+CBAM
133,2195.94,0.58976,0.33185,0.96392,0.99248,0.99327,0.99019,0.78798,0.798,0.26865,1.08943,6.77488e-05,6.77488e-05,6.77488e-05,Baseline+CBAM
134,2208.3,0.58994,0.33575,0.96412,0.99191,0.99256,0.99016,0.79122,0.79908,0.27092,1.07994,6.42772e-05,6.42772e-05,6.42772e-05,Baseline+CBAM
135,2219.57,0.59602,0.34232,0.96323,0.9918,0.99186,0.99087,0.78958,0.79749,0.26911,1.08181,6.08056e-05,6.08056e-05,6.08056e-05,Baseline+CBAM
136,2231.35,0.59181,0.33666,0.96464,0.99255,0.99206,0.99125,0.78937,0.79526,0.26938,1.08788,5.7334e-05,5.7334e-05,5.7334e-05,Baseline+CBAM
137,2245.26,0.58636,0.33139,0.96455,0.9904,0.99173,0.98991,0.78873,0.79462,0.27189,1.10497,5.38624e-05,5.38624e-05,5.38624e-05,Baseline+CBAM
138,2261.95,0.58423,0.3343,0.96479,0.99055,0.99372,0.99088,0.78925,0.79607,0.27093,1.10403,5.03908e-05,5.03908e-05,5.03908e-05,Baseline+CBAM
139,2278.21,0.58974,0.33765,0.96421,0.99141,0.9927,0.99114,0.78974,0.80023,0.27113,1.0926,4.69192e-05,4.69192e-05,4.69192e-05,Baseline+CBAM
140,2294.73,0.58493,0.33321,0.96175,0.99448,0.99471,0.99141,0.79074,0.79999,0.26987,1.08866,4.34476e-05,4.34476e-05,4.34476e-05,Baseline+CBAM
141,2308.59,0.48794,0.24732,0.90781,0.99219,0.99268,0.98952,0.78963,0.79682,0.27059,1.09312,3.9976e-05,3.9976e-05,3.9976e-05,Baseline+CBAM
142,2323.71,0.47777,0.24236,0.90258,0.99308,0.99394,0.99108,0.79075,0.79845,0.2705,1.09709,3.65044e-05,3.65044e-05,3.65044e-05,Baseline+CBAM
143,2339.23,0.48041,0.24528,0.90614,0.99222,0.99429,0.99068,0.7902,0.79853,0.27149,1.10402,3.30328e-05,3.30328e-05,3.30328e-05,Baseline+CBAM
144,2355.59,0.47032,0.23705,0.89931,0.99141,0.99296,0.98901,0.78998,0.79913,0.27029,1.10348,2.95612e-05,2.95612e-05,2.95612e-05,Baseline+CBAM
145,2372.27,0.4689,0.23764,0.90176,0.99195,0.99305,0.98979,0.7909,0.79655,0.26908,1.10169,2.60896e-05,2.60896e-05,2.60896e-05,Baseline+CBAM
146,2389.09,0.4682,0.23528,0.90087,0.99211,0.99308,0.98975,0.79147,0.79603,0.26821,1.10251,2.2618e-05,2.2618e-05,2.2618e-05,Baseline+CBAM
147,2405.58,0.46699,0.23718,0.90004,0.99172,0.99304,0.98966,0.79003,0.79699,0.26901,1.09852,1.91464e-05,1.91464e-05,1.91464e-05,Baseline+CBAM
148,2421.69,0.47204,0.2405,0.90259,0.99261,0.99441,0.99002,0.78963,0.79596,0.26838,1.09982,1.56748e-05,1.56748e-05,1.56748e-05,Baseline+CBAM
149,2438.17,0.46877,0.23808,0.89915,0.99235,0.99455,0.99071,0.79007,0.79424,0.26817,1.09888,1.22032e-05,1.22032e-05,1.22032e-05,Baseline+CBAM
150,2455.01,0.46321,0.23427,0.89656,0.99138,0.99355,0.98976,0.78968,0.79424,0.26769,1.09893,8.7316e-06,8.7316e-06,8.7316e-06,Baseline+CBAM
1,26.0879,2.5097,3.7911,3.80423,0.3435,0.38316,0.33217,0.18328,1.50163,2.48719,2.9992,0.000174406,0.000174406,0.000174406,Baseline+BiFPN
2,41.5838,1.58531,2.01892,2.54406,0.60321,0.77615,0.7079,0.44723,1.26867,1.6206,1.97241,0.000347431,0.000347431,0.000347431,Baseline+BiFPN
3,56.8231,1.36536,1.62377,2.05919,0.82288,0.84774,0.91036,0.6264,1.09539,1.25345,1.90004,0.000518141,0.000518141,0.000518141,Baseline+BiFPN
4,72.0581,1.27,1.38943,1.8883,0.8449,0.89042,0.93842,0.66133,1.03952,1.17148,1.79192,0.000515585,0.000515585,0.000515585,Baseline+BiFPN
5,87.2096,1.20979,1.2274,1.78845,0.90358,0.93993,0.97186,0.69974,1.01649,0.94342,1.6477,0.000512114,0.000512114,0.000512114,Baseline+BiFPN
6,102.519,1.16683,1.15398,1.72878,0.90975,0.92837,0.97084,0.70325,0.97734,1.0086,1.68214,0.000508642,0.000508642,0.000508642,Baseline+BiFPN
7,117.715,1.14109,1.0789,1.68962,0.94039,0.94824,0.98117,0.71809,0.96161,0.849,1.61182,0.00050517,0.00050517,0.00050517,Baseline+BiFPN
8,133.387,1.12715,1.06189,1.68156,0.91784,0.93616,0.9752,0.70529,0.97965,0.99778,1.66785,0.000501699,0.000501699,0.000501699,Baseline+BiFPN
9,148.517,1.09461,0.99761,1.63602,0.95718,0.94979,0.9843,0.73413,0.89553,0.7776,1.61348,0.000498227,0.000498227,0.000498227,Baseline+BiFPN
10,163.615,1.08555,0.94213,1.63125,0.9567,0.94755,0.98511,0.72315,0.97802,0.75368,1.54819,0.000494756,0.000494756,0.000494756,Baseline+BiFPN
11,178.734,1.0673,0.91401,1.61177,0.96422,0.93755,0.98229,0.74033,0.88281,0.7002,1.55946,0.000491284,0.000491284,0.000491284,Baseline+BiFPN
12,193.528,1.06995,0.87278,1.60663,0.96979,0.96717,0.98557,0.74166,0.9074,0.69227,1.59058,0.000487812,0.000487812,0.000487812,Baseline+BiFPN
13,208.697,1.05687,0.83077,1.59762,0.98137,0.97255,0.9887,0.74686,0.87798,0.59396,1.60673,0.000484341,0.000484341,0.000484341,Baseline+BiFPN
14,224.025,1.0473,0.82018,1.58219,0.96584,0.96763,0.98646,0.72892,0.93653,0.63977,1.54923,0.000480869,0.000480869,0.000480869,Baseline+BiFPN
15,238.307,1.03349,0.7938,1.57015,0.94845,0.95647,0.98312,0.7438,0.8711,0.63213,1.5531,0.000477398,0.000477398,0.000477398,Baseline+BiFPN
16,253.572,1.02412,0.77657,1.55451,0.98756,0.98128,0.99326,0.75205,0.90383,0.55222,1.52065,0.000473926,0.000473926,0.000473926,Baseline+BiFPN
17,268.85,1.01127,0.74317,1.55442,0.97413,0.98645,0.99159,0.73053,0.98054,0.56641,1.526,0.000470454,0.000470454,0.000470454,Baseline+BiFPN
18,283.876,1.0174,0.73362,1.55243,0.94557,0.9605,0.98163,0.7442,0.85195,0.59022,1.56854,0.000466983,0.000466983,0.000466983,Baseline+BiFPN
19,299.127,1.0133,0.71846,1.54251,0.98021,0.98341,0.9895,0.75153,0.87046,0.49777,1.54539,0.000463511,0.000463511,0.000463511,Baseline+BiFPN
20,314.599,0.99944,0.71987,1.52896,0.95971,0.95385,0.98517,0.75177,0.85401,0.53895,1.55337,0.00046004,0.00046004,0.00046004,Baseline+BiFPN
21,330.189,0.99597,0.6913,1.5318,0.9799,0.9677,0.98951,0.74262,0.91295,0.52323,1.52406,0.000456568,0.000456568,0.000456568,Baseline+BiFPN
22,345.404,0.9907,0.70112,1.52632,0.98745,0.98478,0.99196,0.7654,0.83713,0.5098,1.48783,0.000453096,0.000453096,0.000453096,Baseline+BiFPN
23,360.689,0.98842,0.68415,1.51598,0.97615,0.98466,0.99203,0.72803,0.96644,0.51011,1.52615,0.000449625,0.000449625,0.000449625,Baseline+BiFPN
24,376.092,0.97363,0.66867,1.50983,0.98153,0.98494,0.9924,0.74634,0.90735,0.48607,1.5279,0.000446153,0.000446153,0.000446153,Baseline+BiFPN
25,391.439,0.9727,0.6619,1.50948,0.98511,0.98216,0.98955,0.74464,0.88359,0.46802,1.53948,0.000442682,0.000442682,0.000442682,Baseline+BiFPN
26,406.939,0.97375,0.64758,1.5035,0.98072,0.98239,0.99094,0.75328,0.86894,0.46711,1.50767,0.00043921,0.00043921,0.00043921,Baseline+BiFPN
27,422.243,0.94779,0.62866,1.48171,0.96676,0.98574,0.99143,0.74805,0.88195,0.47103,1.50733,0.000435738,0.000435738,0.000435738,Baseline+BiFPN
